gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,OS_17_D1_1_S12_L001,OS_17_D1_2_S13_L001,OS_17_D1_3_S14_L001,OS_17_D2_1_S15_L001,OS_17_D2_2_S16_L001,OS_17_D2_3_S17_L001,OS_17_D3_1_S18_L001,OS_17_D3_2_S19_L001,OS_17_D3_3_S20_L001,OS_17_Media_1_S21_L001,OS_17_Media_2_S22_L001
ENSG00000187954,ZFTRAF1,50626,zinc finger TRAF-type containing 1,875.6850947572348,-0.4952235052053267,0.11288360035597714,-4.387027908780771,1.1491005001915229e-5,2.621431609685767e-5,850,807,721,827,671,734,887,890,753,1531,1196
ENSG00000204673,AKT1S1,84335,AKT1 substrate 1,3904.2565458041086,-0.40724852024862973,0.0928412613996686,-4.386503523422436,1.1518729993843111e-5,2.6270180484756373e-5,2974,3733,3653,3680,3269,3530,3829,3964,3637,6849,4843
ENSG00000117143,UAP1,6675,UDP-N-acetylglucosamine pyrophosphorylase 1,2228.1134698053165,2.3521021216264377,0.5362549961597911,4.386163557393818,1.1536738581696968e-5,2.6305982125499694e-5,1750,2753,2242,2708,3054,1800,3452,3399,1892,169,903
ENSG00000158623,COPG2,26958,COPI coat complex subunit gamma 2,1351.1297358371773,-0.43315824194383185,0.09880362071995698,-4.384032070763372,1.1650261066514945e-5,2.6559515867495525e-5,1150,1293,1179,1215,1133,1109,1409,1430,1213,2364,1728
ENSG00000105287,PRKD2,25865,protein kinase D2,561.4700903022435,-0.5165163691920425,0.11785755958125066,-4.382547636547298,1.172995070790644e-5,2.673135396741911e-5,481,537,462,600,505,542,514,465,462,1130,674
ENSG00000213965,NUDT19,390916,nudix hydrolase 19,1007.8422266439618,0.5003497007862863,0.1141688700842409,4.382540533309099,1.1730333282496783e-5,2.673135396741911e-5,904,1139,1006,1293,953,1076,1125,934,917,1022,770
ENSG00000196139,AKR1C3,8644,aldo-keto reductase family 1 member C3,31.611007783276133,-2.031865502911767,0.46368476305424783,-4.381997565604832,1.1759612354090351e-5,2.6792712958038554e-5,16,15,18,24,22,19,32,11,21,153,55
ENSG00000272391,POM121C,100101267,POM121 transmembrane nucleoporin C,4423.823265348439,-0.33383928004184765,0.07619459989349224,-4.381403413214337,1.1791731440341398e-5,2.6860516696335898e-5,3703,4432,3838,4146,4050,4198,4297,4144,4168,6890,5690
ENSG00000186187,ZNRF1,84937,zinc and ring finger 1,526.288411087549,-0.7437263838445537,0.16983380107622417,-4.379142309314252,1.1914731034443117e-5,2.7135269619350846e-5,433,365,357,519,399,533,514,549,442,1149,742
ENSG00000013583,HEBP1,50865,heme binding protein 1,2117.753077671289,-0.4916950955905413,0.1122952681113178,-4.378591403362839,1.1944884226523752e-5,2.7198501383794586e-5,1477,1905,1917,1963,1945,1838,2086,2144,1994,3605,2952
ENSG00000104327,CALB1,793,calbindin 1,71.89916865829794,1.8590855662845767,0.42464004380536235,4.378026974622077,1.1975853100403682e-5,2.7263564796659853e-5,98,138,70,72,78,44,77,82,69,43,14
ENSG00000142230,SAE1,10055,SUMO1 activating enzyme subunit 1,5582.179803013337,-0.295511121426095,0.06752641524516015,-4.376229959094049,1.2074962282297045e-5,2.7483695638534956e-5,4658,5501,5200,5931,5239,4835,5436,5542,4678,8710,6891
ENSG00000003393,ALS2,57679,alsin Rho guanine nucleotide exchange factor ALS2,463.3101317797406,0.6531073544060222,0.14930312722459957,4.374371565731106,1.2178279678482499e-5,2.7713314839001248e-5,493,470,414,612,505,492,417,470,472,444,311
ENSG00000203965,EFCAB7,84455,EF-hand calcium binding domain 7,81.83648367593925,-1.5843853935423529,0.3622205710291692,-4.37409004419786,1.2194004262646592e-5,2.7743552863755284e-5,79,62,40,46,45,47,53,82,70,321,128
ENSG00000140443,IGF1R,3480,insulin like growth factor 1 receptor,8411.111828255996,0.3410978257775515,0.07798285797420226,4.374010322760818,1.2198460679061492e-5,2.7748146819403612e-5,9239,9863,7716,8571,8615,8177,8821,8433,7253,9408,7036
ENSG00000264522,OTUD7B,56957,OTU deubiquitinase 7B,2352.4946502725147,0.398743514861019,0.09119110513684857,4.372614130102196,1.2276760065353169e-5,2.7920677855382706e-5,2275,2292,2220,2757,2524,2398,2676,2101,2318,2542,1903
ENSG00000280987,MATR3,9782,matrin 3,1424.0840740058757,-0.9899927681313584,0.2265794897650312,-4.369295601989424,1.2464794599392489e-5,2.8342657582201616e-5,1360,1211,866,1401,822,1340,1651,953,1013,2404,3070
ENSG00000148225,WDR31,114987,WD repeat domain 31,726.0477405091725,-0.5141758327576221,0.11772878499152765,-4.36746062396401,1.2569944880916271e-5,2.8576042825325824e-5,615,800,703,666,599,650,694,632,547,1290,996
ENSG00000245848,CEBPA,1050,CCAAT enhancer binding protein alpha,113.64881650307201,1.1867525310530227,0.2717321517067618,4.367361475625821,1.2575650442348619e-5,2.8583306106236577e-5,93,131,118,172,133,105,150,97,115,87,48
ENSG00000162402,USP24,23358,ubiquitin specific peptidase 24,5554.696040670843,0.3716516615893535,0.08514398756988704,4.364978340770075,1.271353550150836e-5,2.8890938460014512e-5,6271,6237,4917,6058,5870,5545,5483,5493,4908,6078,4581
ENSG00000127252,PLAAT1,57110,phospholipase A and acyltransferase 1,433.5091046332474,-0.9374932766385162,0.2148099725905521,-4.3642912167093195,1.2753558760695348e-5,2.8976105865199868e-5,262,392,454,390,291,260,442,408,358,888,785
ENSG00000090372,STRN4,29888,striatin 4,434.5145801562056,0.9961049107509968,0.2282734082395163,4.3636484793963906,1.279110540194484e-5,2.9055613527761776e-5,428,614,304,489,349,421,456,594,537,351,226
ENSG00000179240,GVQW3,100506127,GVQW motif containing 3,137.31605603910518,-2.0352659885724917,0.46645557563228385,-4.363257928289686,1.2813971627280407e-5,2.9101748848311876e-5,133,59,108,96,60,53,110,133,21,496,363
ENSG00000158796,DEDD,9191,death effector domain containing,1255.0553209418015,0.3964266100282182,0.09086659099709729,4.362732283429472,1.2844808982938236e-5,2.9165965351167093e-5,1075,1341,1248,1318,1323,1288,1325,1301,1272,1319,1046
ENSG00000100344,PNPLA3,80339,patatin like phospholipase domain containing 3,238.75023420882363,-1.0372086908261031,0.2377533449895385,-4.362540896624364,1.2856054409108643e-5,2.9185678852981437e-5,211,268,121,199,223,222,206,188,129,620,376
ENSG00000115009,CCL20,6364,C-C motif chemokine ligand 20,264.74150809127525,1.1581166145499433,0.265491058816832,4.362168050822958,1.2877988907944814e-5,2.922964587658527e-5,259,303,264,399,391,326,243,246,161,167,144
ENSG00000166311,SMPD1,6609,sphingomyelin phosphodiesterase 1,311.4290091830049,0.853763277334791,0.19575328496169325,4.3614250330555775,1.2921807130099705e-5,2.9323255765633875e-5,250,331,279,408,309,264,436,366,339,264,185
ENSG00000140950,MEAK7,57707,"MTOR associated protein, eak-7 homolog",294.97018184530634,0.9813852659761007,0.22505125091763095,4.360719000559072,1.2963575986439031e-5,2.9412178677881304e-5,292,292,277,393,363,317,324,256,326,296,113
ENSG00000181938,GINS3,64785,GINS complex subunit 3,360.5963964330444,-0.8874293689276975,0.20363402877461803,-4.357962047246551,1.3127914137737566e-5,2.9779099911962978e-5,238,364,263,349,222,245,384,377,306,849,544
ENSG00000023318,ERP44,23071,endoplasmic reticulum protein 44,7608.003658629453,0.3353068691348053,0.07696176430953025,4.3567981080351075,1.3197889959166717e-5,2.9931867965161968e-5,6220,7906,7437,8364,8367,7932,8236,7865,7026,8620,6327
ENSG00000135439,AGAP2,116986,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 2",6440.259334013817,0.2641212606418434,0.06062745810464222,4.356462713412353,1.3218119775247232e-5,2.997177726373028e-5,5990,6674,5645,7096,6596,6580,7396,6739,5623,7864,5398
ENSG00000175215,CTDSP2,10106,CTD small phosphatase 2,75387.16820276158,0.23004164033531022,0.052807674232558416,4.356216093180614,1.3233013904175505e-5,2.9999574531867406e-5,67500,79141,68393,83808,78943,76979,83388,76937,65151,91858,65950
ENSG00000076928,ARHGEF1,9138,Rho guanine nucleotide exchange factor 1,2710.4784059273943,-0.3776383078527186,0.08669448357360798,-4.355966980668207,1.3248074802725272e-5,3.0027738727658217e-5,2761,2473,2174,2636,2419,2653,2727,2578,2118,4560,3397
ENSG00000205356,TECPR1,25851,tectonin beta-propeller repeat containing 1,1065.9057482510016,-0.40377763114542803,0.09271930975576646,-4.354838622170782,1.3316498368676342e-5,3.017681805879382e-5,987,1018,990,1009,867,942,1063,1033,909,1945,1261
ENSG00000198171,DDRGK1,65992,DDRGK domain containing 1,1465.7509499843313,0.4546295473178087,0.10439965738207181,4.354703441736397,1.3324718276593388e-5,3.0189436334132486e-5,1384,1610,1476,1429,1387,1501,1573,1517,1597,1460,1200
ENSG00000181523,SGSH,6448,N-sulfoglucosamine sulfohydrolase,837.3303837817904,0.7782005836383895,0.17873783642778518,4.35386597035823,1.3375750327695551e-5,3.0293001289201082e-5,909,880,828,828,939,1185,713,785,838,655,586
ENSG00000275793,RIMBP3,85376,RIMS binding protein 3,107.48892116086101,-1.3437531482096492,0.30869526704946626,-4.353008586925702,1.342818885828632e-5,3.040571403174021e-5,43,97,56,105,84,109,95,91,62,264,237
ENSG00000138231,DBR1,51163,debranching RNA lariats 1,532.3373108629788,-0.45282289259586417,0.10404606403791486,-4.352138610748923,1.3481597996229458e-5,3.0520579277604365e-5,466,505,463,572,452,491,528,481,421,987,654
ENSG00000197557,IFT70A,92104,intraflagellar transport 70A,216.545098501349,-0.9836184182014609,0.22602985310254628,-4.351719052594386,1.350742766863879e-5,3.057297495177985e-5,161,198,175,248,199,144,198,117,174,484,379
ENSG00000196151,WDSUB1,151525,"WD repeat, sterile alpha motif and U-box domain containing 1",155.55417772255475,-0.7460207671121698,0.17153937271302566,-4.348976886841102,1.3677412485734046e-5,3.0951568505283664e-5,141,139,138,153,124,120,146,142,112,331,226
ENSG00000167987,VPS37C,55048,VPS37C subunit of ESCRT-I,91.47589441416464,1.4036109873744749,0.3228095900821414,4.348108081353207,1.3731693411348981e-5,3.106822923056601e-5,102,80,87,132,119,89,90,95,109,72,25
ENSG00000180346,TIGD2,166815,tigger transposable element derived 2,884.673616889701,0.5781026013432525,0.13295699506659092,4.348042019554612,1.3735829192628517e-5,3.107141175403848e-5,757,1033,843,1061,825,1064,1002,797,875,895,616
ENSG00000158717,RNF166,115992,ring finger protein 166,591.4736961014042,0.44598577048676397,0.10260189282953819,4.346759676526831,1.3816345702910838e-5,3.1247337272077855e-5,524,640,601,635,608,603,703,594,545,647,446
ENSG00000082269,FAM135A,57579,family with sequence similarity 135 member A,1082.2960042147688,0.6946628636681694,0.15982903368689014,4.346287077159177,1.3846132921254579e-5,3.130848526484277e-5,1382,1232,866,1371,1089,1241,1149,1089,805,995,721
ENSG00000166986,MARS1,4141,methionyl-tRNA synthetase 1,3364.892449821453,1.409278496799985,0.32428787855903307,4.345763717910415,1.3879190930721014e-5,3.1377003325309525e-5,6678,3208,3483,3045,3080,2606,4057,3547,3349,1824,1545
ENSG00000137601,NEK1,4750,NIMA related kinase 1,478.90369419328727,0.6936764576540995,0.15966707829927926,4.344517761851165,1.3958195010308888e-5,3.1549344886314615e-5,541,544,450,486,486,487,446,496,557,495,278
ENSG00000173581,CCDC106,29903,coiled-coil domain containing 106,733.2174224193291,-0.5033357624363668,0.11588427250007405,-4.343434631615305,1.402722290511571e-5,3.1699073595621746e-5,621,674,700,676,569,625,792,676,635,1287,1006
ENSG00000122965,RBM19,9904,RNA binding motif protein 19,745.5310614005896,0.8424333977198365,0.19407736861590458,4.3407090879673,1.4202365176979405e-5,3.208849524507056e-5,645,770,490,990,874,703,985,803,870,578,489
ENSG00000172071,EIF2AK3,9451,eukaryotic translation initiation factor 2 alpha kinase 3,1522.8251564029451,0.4611073360829078,0.1062704163445947,4.338999995894543,1.4313252539190923e-5,3.233261511085093e-5,1540,1574,1216,1742,1805,1649,1645,1583,1321,1601,1176
ENSG00000170852,KBTBD2,25948,kelch repeat and BTB domain containing 2,1882.2538982234362,-0.3435322952374586,0.07918540834123204,-4.338328265696149,1.435706059885012e-5,3.2418709821084614e-5,1663,1686,1536,2073,1823,1667,1855,1790,1647,3119,2309
ENSG00000188283,ZNF383,163087,zinc finger protein 383,305.70652468378427,0.6860608927059892,0.15826327544624672,4.334934246568189,1.4580369769929793e-5,3.291642074769992e-5,348,346,339,340,336,275,321,308,262,256,225
ENSG00000144747,TMF1,7110,TATA element modulatory factor 1,2706.114850630151,0.46085112839963444,0.10633502388508285,4.33395424726363,1.4645462510781821e-5,3.3056818137440726e-5,3132,2722,2338,3171,2910,2753,2783,2932,2244,2666,2221
ENSG00000179008,C14orf39,317761,chromosome 14 open reading frame 39,102.57408481988021,1.4371531184967743,0.33167140705571485,4.333063049524068,1.4704897449337733e-5,3.3184391964461864e-5,142,92,110,103,99,80,153,98,134,72,33
ENSG00000213186,TRIM59,286827,tripartite motif containing 59,357.74364726719176,-0.7406070719090311,0.17092331958241064,-4.332978517609164,1.4710546901231167e-5,3.319056212257567e-5,326,307,320,391,325,247,362,303,222,691,569
ENSG00000197150,ABCB8,11194,ATP binding cassette subfamily B member 8,343.3982020003565,-0.6704255203299717,0.1548024430958892,-4.330845863425362,1.485376351396717e-5,3.3507053221025605e-5,295,284,279,328,280,270,328,387,270,755,442
ENSG00000184281,TSSC4,10078,tumor suppressing subtransferable candidate 4,74.15298153799417,1.9911857851278412,0.45983787238313173,4.33019093187872,1.4898011071310998e-5,3.360020920104511e-5,75,98,135,69,111,53,108,46,56,23,27
ENSG00000080546,SESN1,27244,sestrin 1,128.6232725278843,-1.0962609537748544,0.2532319000274405,-4.32907921022613,1.497340751040298e-5,3.3758430535356516e-5,114,124,79,75,82,114,137,116,94,319,226
ENSG00000138434,ITPRID2,6744,ITPR interacting domain containing 2,3373.3918208243367,0.46001796494922037,0.10626256013058188,4.329069094363267,1.4974095230878385e-5,3.3758430535356516e-5,4118,3471,3044,3846,3419,3476,3729,3243,2784,3594,2573
ENSG00000167693,NXN,64359,nucleoredoxin,186.81274052669977,-0.9289494311224201,0.21458853166319938,-4.328979857042981,1.498016327794235e-5,3.376542445443945e-5,157,211,176,150,134,113,159,161,144,403,321
ENSG00000181817,LSM10,84967,"LSM10, U7 small nuclear RNA associated",1014.8441701206746,0.37930345518641934,0.08762860830758064,4.328534510727889,1.5010481439068564e-5,3.3827064763221614e-5,895,1099,989,1073,1014,994,1198,1054,977,1166,788
ENSG00000243317,STMP1,647087,short transmembrane mitochondrial protein 1,1330.529563294629,-0.44776230364539765,0.10344537707947181,-4.328490226309531,1.5013499417309911e-5,3.3827170169418826e-5,1011,1383,1160,1378,1260,1179,1385,1069,1130,2284,1761
ENSG00000177427,MIEF2,125170,mitochondrial elongation factor 2,384.8624724860876,-0.6076609185987266,0.14045917350063142,-4.326245865286933,1.5167212333492262e-5,3.416674167329035e-5,302,326,314,390,329,319,435,320,347,720,553
ENSG00000139239,RPL14P1,144581,ribosomal protein L14 pseudogene 1,41.98032938974957,-1.9013993196418741,0.4395218716804895,-4.326063029291285,1.517980037595517e-5,3.418833378442129e-5,14,36,22,31,15,26,27,42,33,115,127
ENSG00000225973,PIGBOS1,101928527,PIGB opposite strand 1,336.4691212621299,0.6739951641594228,0.1558550012073414,4.324501356634522,1.528772633667212e-5,3.442459737796916e-5,352,392,373,348,398,321,369,352,261,291,244
ENSG00000150753,CCT5,22948,chaperonin containing TCP1 subunit 5,8735.181363990727,0.3147506305584997,0.0728224162851304,4.3221668081723426,1.5450430389394167e-5,3.478409135520122e-5,7259,9138,8793,9736,9276,8826,9427,8985,8008,9740,7555
ENSG00000169991,IFFO2,126917,intermediate filament family orphan 2,701.5872626797441,0.4869969876166296,0.11267647548377067,4.322082187304253,1.545635885096957e-5,3.4790558623623674e-5,758,744,676,678,684,682,770,760,723,778,494
ENSG00000183935,HTR7P1,93164,5-hydroxytryptamine receptor 7 pseudogene 1,40.21638116815736,-1.5934656865204637,0.3688045702675638,-4.32062348187394,1.5558895979504127e-5,3.5007515953884284e-5,21,36,28,39,27,33,35,18,22,111,98
ENSG00000006007,GDE1,51573,glycerophosphodiester phosphodiesterase 1,2327.1701039145737,-0.40351822065123316,0.09340380485201095,-4.320147570974948,1.55924893652336e-5,3.506923971220556e-5,1714,2383,2221,2268,2114,2039,2191,2273,2060,4029,2914
ENSG00000184831,APOO,79135,apolipoprotein O,361.6000996619,-0.7635628486326722,0.1767440699568178,-4.320161060109266,1.559153624882442e-5,3.506923971220556e-5,240,299,355,335,360,256,375,285,306,703,584
ENSG00000175334,BANF1,8815,BAF nuclear assembly factor 1,5412.4650612418045,-0.39735523278733886,0.09198060057566321,-4.319989544539608,1.560365934837902e-5,3.508743070932157e-5,4026,5118,5152,5162,4859,5170,4990,5390,4924,8969,7024
ENSG00000134987,WDR36,134430,WD repeat domain 36,861.424476447093,0.6648830417823692,0.1539254757503855,4.319512663781414,1.5637413579281868e-5,3.515638894157269e-5,860,867,744,932,947,1155,790,938,846,720,648
ENSG00000144406,UNC80,285175,"unc-80 homolog, NALCN channel complex subunit",98.4050931682959,-1.3968974856924117,0.3234349564428457,-4.318944065463926,1.5677750676477192e-5,3.524011677229869e-5,86,72,60,36,80,65,99,96,70,273,203
ENSG00000183751,TBL3,10607,transducin beta like 3,1238.9739885339613,-0.4426796343304344,0.10254012414921353,-4.317135735921865,1.5806696305073913e-5,3.552294461769966e-5,1025,1174,1105,1171,1288,1216,1047,1150,1008,2057,1682
ENSG00000137040,RANBP6,26953,RAN binding protein 6,309.8846285617015,-0.8817575095662474,0.20425931916072676,-4.31685326862572,1.5826929124229517e-5,3.556139492389048e-5,326,262,229,262,276,272,339,187,204,651,522
ENSG00000184785,SMIM10,644538,small integral membrane protein 10,45.37862836539445,-1.8418535991089604,0.4268127081592236,-4.315367288505974,1.59337754320886e-5,3.5794402781043554e-5,32,27,22,29,19,24,39,59,21,137,123
ENSG00000180818,HOXC10,3226,homeobox C10,35.56321690179121,-1.843970204832863,0.4273428331560009,-4.314966958062274,1.5962677718552417e-5,3.5852256031903586e-5,25,26,36,18,30,20,25,13,18,131,79
ENSG00000173960,UBXN2A,165324,UBX domain protein 2A,1554.3866349902582,-0.4521668214286256,0.10479869143968036,-4.314622780274714,1.59875659480299e-5,3.590107264661152e-5,1332,1456,1398,1481,1453,1137,1707,1469,1343,2618,2103
ENSG00000088766,CRLS1,54675,cardiolipin synthase 1,1220.7023348564621,0.39716780586625433,0.09207407777206354,4.3135681125090795,1.6064061765405206e-5,3.606113594317242e-5,1167,1382,1219,1392,1169,1274,1413,1158,1034,1347,969
ENSG00000174276,ZNHIT2,741,zinc finger HIT-type containing 2,216.21767155591255,1.065021117815219,0.2469011477238401,4.313552721943801,1.606518063274225e-5,3.606113594317242e-5,169,239,239,240,183,314,313,218,184,143,126
ENSG00000170471,RALGAPB,57148,Ral GTPase activating protein non-catalytic subunit beta,3796.0289744252436,0.6656154383623537,0.15431240228309395,4.313428010415186,1.6074249684099563e-5,3.6074380574309785e-5,3750,4971,3276,4329,3334,4643,4275,3017,4070,3898,2322
ENSG00000196427,NBPF4,148545,NBPF member 4,63.58826949371565,1.899787963151379,0.44057274628461085,4.312086889560146,1.6172085217317e-5,3.628679349608869e-5,98,37,58,93,49,75,74,64,90,23,23
